grid_id,lat,lon,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_dem,litho,acbr,region_tm,region_svl,region_nvl,region_nwap
GRID_03233,-84.824,-170.733,-90561.53062572458,-555030.6026061027,644.879,26429.34,169.558,-19.962,38.61130142,51.72570038,g,Transantarctic Mountains,1,0,0,0
GRID_03234,-84.819,-169.814,-99548.16185687765,-554042.146260642,875.008,18975.99,169.558,-19.962,8.61798954,237.0890045,g,Transantarctic Mountains,1,0,0,0
GRID_03235,-84.82,-169.914,-98561.97035554018,-554107.9242051886,708.765,19975.46,169.558,-19.962,29.04759979,90.10250092,g,Transantarctic Mountains,1,0,0,0
GRID_03236,-84.827,-170.315,-94553.38489404859,-554033.3906579663,1149.02,23973.76,169.558,-19.962,36.03139877,285.4509888,g,Transantarctic Mountains,1,0,0,0
GRID_03237,-84.83,-170.516,-92555.41281811045,-554039.7368479717,1222.13,25973.09,169.558,-19.962,21.55559921,254.6000061,g,Transantarctic Mountains,1,0,0,0
GRID_03238,-84.831,-170.616,-91570.55021667542,-554093.0857093146,716.562,26660.78,169.558,-19.962,43.9756012,68.44660187,g,Transantarctic Mountains,1,0,0,0
GRID_03239,-84.828,-169.796,-99548.74012934748,-553047.1014457963,1025.06,19034.21,169.558,-19.962,34.73920059,276.6239929,g,Transantarctic Mountains,1,0,0,0
GRID_03240,-84.831,-169.996,-97560.9362306466,-553069.7759050428,776.184,21027.87,169.558,-19.962,38.79550171,68.06719971,g,Transantarctic Mountains,1,0,0,0
GRID_03241,-84.834,-170.197,-95564.53465784458,-553086.9843152164,926.394,23022.56,169.558,-19.962,37.58369827,262.803009,g,Transantarctic Mountains,1,0,0,0
GRID_03242,-84.837,-170.398,-93569.21383138308,-553096.9968423875,1275.66,25018.1,169.558,-19.962,28.9878006,62.83129883,g,Transantarctic Mountains,1,0,0,0
GRID_03243,-84.839,-170.499,-92558.1603831072,-553046.4600543581,1091.7,26016.13,169.558,-19.962,22.89769936,224.9609985,g,Transantarctic Mountains,1,0,0,0
GRID_03244,-84.837,-169.777,-99558.33943326856,-552050.3806197231,977.374,19143.55,169.558,-19.962,36.73699951,275.7579956,g,Transantarctic Mountains,1,0,0,0
GRID_03245,-84.839,-169.878,-98546.79763815238,-552010.8048828635,1041.91,20134.83,169.558,-19.962,27.27300072,191.3190002,g,Transantarctic Mountains,1,0,0,0
GRID_03246,-84.84,-169.978,-97564.27299890923,-552074.8187514221,700.42,21126.93,169.558,-19.962,30.61759949,88.38890076,g,Transantarctic Mountains,1,0,0,0
GRID_03247,-84.843,-170.18,-95561.62534648752,-552093.7327833937,854.377,23113.18,169.558,-19.962,34.24499893,319.5109863,g,Transantarctic Mountains,1,0,0,0
GRID_03248,-84.845,-170.28,-94561.15621282738,-552045.1986915102,1504.84,24107.15,169.558,-19.962,34.26309967,237.602005,g,Transantarctic Mountains,1,0,0,0
GRID_03249,-84.848,-170.482,-92560.32788052001,-552053.2376018541,1095.48,26096.49,169.558,-19.962,40.79449844,18.18330002,g,Transantarctic Mountains,1,0,0,0
GRID_03250,-84.852,-170.162,-95567.75479089184,-551098.8709652538,925.491,23246.08,169.558,-19.962,34.72140121,320.2600098,g,Transantarctic Mountains,1,0,0,0
GRID_03251,-84.854,-170.263,-94559.33724248261,-551052.0126711066,1156.0,24234.69,169.558,-19.962,20.01989937,174.0709991,g,Transantarctic Mountains,1,0,0,0
GRID_03252,-84.855,-170.364,-93569.59399093459,-551110.578257758,1296.93,25224.19,169.558,-19.962,28.97769928,172.2460022,g,Transantarctic Mountains,1,0,0,0
GRID_03253,-84.857,-169.842,-98548.22273464834,-550021.0508912138,1130.45,20486.71,169.558,-19.962,31.94199944,345.9840088,g,Transantarctic Mountains,1,0,0,0
GRID_03254,-84.858,-169.943,-97559.50302043447,-550086.7865888735,1100.28,21462.64,169.558,-19.962,44.16960144,95.66439819,g,Transantarctic Mountains,1,0,0,0
GRID_03255,-84.863,-170.246,-94556.93846105842,-550058.8835002643,1023.54,24402.15,169.558,-19.962,36.26369858,308.4049988,g,Transantarctic Mountains,1,0,0,0
GRID_03256,-84.865,-170.347,-93550.67054580702,-550010.1931728375,966.904,25385.13,169.558,-19.962,29.73069954,149.977005,g,Transantarctic Mountains,1,0,0,0
GRID_03257,-84.868,-170.549,-91557.4003672905,-550014.6245610954,927.576,27354.79,169.558,-19.962,28.22940063,94.68979645,g,Transantarctic Mountains,1,0,0,0
GRID_03258,-84.867,-169.925,-97561.01452244245,-549092.0093376248,1302.62,21697.67,169.558,-19.962,38.18759918,5.306809902,g,Transantarctic Mountains,1,0,0,0
GRID_03259,-84.869,-170.026,-96555.24518558537,-549048.8245262727,1224.19,22665.61,169.558,-19.962,39.93019867,95.48210144,g,Transantarctic Mountains,1,0,0,0
GRID_03260,-84.87,-170.127,-95568.58670415913,-549110.9891348648,956.775,23636.19,169.558,-19.962,28.8260994,77.53350067,g,Transantarctic Mountains,1,0,0,0
GRID_03261,-84.874,-170.33,-93549.37918089304,-549017.1297938458,1145.62,25584.16,169.558,-19.962,28.87899971,56.09120178,g,Transantarctic Mountains,1,0,0,0
GRID_03262,-84.877,-170.533,-91549.93272979668,-549023.1790050496,1080.36,27539.59,169.558,-19.962,26.4102993,95.51889801,g,Transantarctic Mountains,1,0,0,0
GRID_03263,-84.878,-170.008,-96557.82897062552,-548054.1243187652,1180.82,22931.47,169.558,-19.962,25.03820038,9.181119919,g,Transantarctic Mountains,1,0,0,0
GRID_03264,-84.879,-170.11,-95563.3239392025,-548117.969655578,1239.02,23891.42,169.558,-19.962,11.15340042,229.0460052,g,Transantarctic Mountains,1,0,0,0
GRID_03265,-84.883,-170.312,-93557.0727866799,-548022.4899504366,1329.35,25820.42,169.558,-19.962,18.11000061,245.3670044,g,Transantarctic Mountains,1,0,0,0
GRID_03266,-84.886,-170.516,-91551.48464149455,-548030.1898549761,1273.16,27759.21,169.558,-19.962,31.61230087,132.7570038,g,Transantarctic Mountains,1,0,0,0
GRID_03267,-84.889,-170.092,-95548.3102160539,-547016.1658199027,1279.58,24185.03,169.558,-19.962,32.82440186,227.7579956,g,Transantarctic Mountains,1,0,0,0
GRID_03268,-84.892,-170.295,-93554.60444406836,-547029.5395203555,1618.59,26092.35,169.558,-19.962,53.65060043,107.8860016,g,Transantarctic Mountains,1,0,0,0
GRID_03269,-84.895,-170.499,-91552.45655475082,-547037.2552491477,1396.1,28012.6,169.558,-19.962,43.75880051,127.7259979,g,Transantarctic Mountains,1,0,0,0
GRID_03270,-84.896,-169.972,-96561.15398380153,-546064.9033032199,983.114,23580.76,169.558,-19.962,45.44520187,332.3859863,g,Transantarctic Mountains,1,0,0,0
GRID_03271,-84.898,-170.074,-95551.3691623115,-546021.6026277388,1422.52,24515.5,169.558,-19.962,33.02659988,222.4129944,g,Transantarctic Mountains,1,0,0,0
GRID_03272,-84.899,-170.176,-94560.6078696269,-546083.6397332757,2094.81,25455.19,169.558,-19.962,24.66769981,349.0069885,g,Transantarctic Mountains,1,0,0,0
GRID_03273,-84.913,-170.464,-91562.17344635211,-545049.952667596,1509.98,28616.88,169.558,-19.962,18.02820015,116.4789963,g,Transantarctic Mountains,1,0,0,0
GRID_03274,-84.92,-170.345,-92566.2858356679,-544107.8280294478,2267.49,28036.46,169.558,-19.962,34.71440125,221.0559998,g,Transantarctic Mountains,1,0,0,0
GRID_03275,-84.83,-169.376,-103559.95770160612,-552088.642891105,659.702,15189.35,169.558,-19.962,34.96350098,267.3469849,g,Transantarctic Mountains,1,0,0,0
GRID_03276,-84.841,-169.458,-102550.75223963909,-551059.6634566392,874.037,16364.62,169.558,-19.962,31.88380051,83.61769867,g,Transantarctic Mountains,1,0,0,0
GRID_03277,-84.85,-169.439,-102554.0123388233,-550062.9994765085,864.094,16611.31,169.558,-19.962,15.13029957,91.12249756,g,Transantarctic Mountains,1,0,0,0
GRID_03278,-84.9,-169.649,-99559.8033338539,-545083.7687330522,1025.1,21058.54,169.558,-19.962,26.90550041,243.0720062,g,Transantarctic Mountains,1,0,0,0
GRID_03279,-84.909,-169.63,-99564.30034841372,-544087.5501569188,1038.6,21148.72,169.558,-19.962,41.2507019,353.0570068,g,Transantarctic Mountains,1,0,0,0
GRID_03280,-84.913,-169.306,-102558.68045752449,-543088.206069677,993.913,18323.86,169.558,-19.962,7.936540127,270.2940063,g,Transantarctic Mountains,1,0,0,0
GRID_03281,-84.917,-169.51,-100545.15341557263,-543022.0118215163,943.608,20295.79,169.558,-19.962,38.50460052,191.3789978,g,Transantarctic Mountains,1,0,0,0
GRID_03282,-84.92,-169.714,-98552.82574594794,-543055.4173690035,1371.65,22272.46,169.558,-19.962,43.40280151,124.4440002,g,Transantarctic Mountains,1,0,0,0
GRID_03283,-84.924,-169.389,-101551.47395867678,-542059.9230427496,1128.95,19499.27,169.558,-19.962,44.94820023,227.1369934,g,Transantarctic Mountains,1,0,0,0
GRID_03284,-84.926,-169.491,-100546.63297514989,-542025.9102318358,1076.75,20477.24,169.558,-19.962,46.52959824,138.746994,g,Transantarctic Mountains,1,0,0,0
GRID_03285,-84.927,-169.593,-99561.88765699015,-542097.0432602019,1493.0,21457.11,169.558,-19.962,43.66180038,188.0930023,g,Transantarctic Mountains,1,0,0,0
GRID_03286,-84.932,-169.9,-96560.43484496618,-542087.1865665022,1683.04,24406.38,169.558,-19.962,46.91159821,45.81769943,g,Transantarctic Mountains,1,0,0,0
GRID_03287,-84.935,-169.472,-100547.46426670569,-541029.8744508876,1215.03,20703.99,169.558,-19.962,29.60350037,51.74879837,g,Transantarctic Mountains,1,0,0,0
GRID_03288,-84.936,-169.574,-99564.45678426568,-541101.0178343006,1240.08,21673.8,169.558,-19.962,15.24820042,345.5870056,g,Transantarctic Mountains,1,0,0,0
GRID_03289,-85.48,-176.543,-29607.841471901073,-490120.13483238337,2313.05,102476.6,49.308,-36.993,19.9211998,55.71459961,d,Transantarctic Mountains,1,0,0,0
GRID_03290,-85.507,-176.405,-30604.12658857539,-487116.99402528285,2292.52,105325.28,49.308,-36.993,11.98980045,131.8710022,d,Transantarctic Mountains,1,0,0,0
GRID_03291,-85.508,-176.522,-29602.756274259526,-487069.92685836746,2028.25,105450.46,49.308,-36.993,11.2489996,135.2250061,c,Transantarctic Mountains,1,0,0,0
GRID_03292,-85.516,-176.398,-30602.150760667937,-486136.46905043797,2500.03,106318.06,49.308,-36.993,32.16389847,354.1180115,d,Transantarctic Mountains,1,0,0,0
GRID_03293,-85.517,-176.515,-29602.76949657294,-486089.4013950003,2260.38,106442.07,49.308,-36.993,9.956549644,141.901001,s,Transantarctic Mountains,1,0,0,0
GRID_03294,-85.525,-176.273,-31599.04372096865,-485091.90902755695,2360.06,107197.3,49.308,-36.993,4.145679951,92.57489777,d,Transantarctic Mountains,1,0,0,0
GRID_03295,-85.525,-176.39,-30608.40376135944,-485155.42394913087,2509.68,107310.98,49.308,-36.993,3.019299984,141.6159973,s,Transantarctic Mountains,1,0,0,0
GRID_03296,-85.526,-176.508,-29602.54395534901,-485108.8894613773,2464.78,107433.84,49.308,-36.993,4.160699844,2.247960091,d,Transantarctic Mountains,1,0,0,0
GRID_03297,-85.534,-176.265,-31603.020443141075,-484110.867746798,2520.53,108191.39,49.308,-36.993,43.92789841,238.9720001,d,Transantarctic Mountains,1,0,0,0
GRID_03298,-85.535,-176.383,-30599.07303294278,-484066.39927530766,2525.71,108304.02,49.308,-36.993,5.351039886,87.28839874,d,Transantarctic Mountains,1,0,0,0
GRID_03299,-85.535,-176.501,-29602.079653889894,-484128.39108856407,2450.65,108425.76,49.308,-36.993,3.734750032,279.6019897,d,Transantarctic Mountains,1,0,0,0
GRID_03300,-85.543,-176.257,-31606.724231286775,-483129.8410544404,2449.32,109137.62,49.308,-36.993,48.47249985,262.5589905,d,Transantarctic Mountains,1,0,0,0
GRID_03301,-85.554,-176.486,-29602.185068163366,-482058.3799433939,2550.19,110410.04,49.308,-36.993,4.895669937,340.177002,d,Transantarctic Mountains,1,0,0,0
GRID_03302,-85.143,-173.298,-61581.52606320982,-524060.67473584495,1886.4,63070.7,149.719,-34.1,33.31420135,205.6699982,s,Transantarctic Mountains,1,0,0,0
GRID_03303,-85.155,-174.703,-48592.84512877936,-524113.33079962357,1394.46,67759.7,149.719,-34.1,23.89030075,192.5500031,c,Transantarctic Mountains,1,0,0,0
GRID_03304,-85.156,-174.811,-47594.99128663759,-524095.6659427943,1456.75,67689.82,149.719,-34.1,29.75639915,153.1679993,d,Transantarctic Mountains,1,0,0,0
GRID_03305,-85.157,-174.92,-46588.229874269164,-524076.9151380561,1605.53,67634.65,149.719,-34.1,13.59720039,198.4320068,d,Transantarctic Mountains,1,0,0,0
GRID_03306,-85.144,-172.531,-68577.0891954267,-523081.518601728,2769.02,56968.43,149.719,-34.1,27.28429985,146.2140045,s,Transantarctic Mountains,1,0,0,0
GRID_03307,-85.145,-172.639,-67577.04610565229,-523101.97472949367,2433.91,57883.64,149.719,-34.1,21.9762001,152.6609955,s,Transantarctic Mountains,1,0,0,0
GRID_03308,-85.146,-172.746,-66586.29978181458,-523119.35771992966,2301.33,58801.61,149.719,-34.1,27.07139969,168.9420013,s,Transantarctic Mountains,1,0,0,0
GRID_03309,-85.152,-173.286,-61576.82788207119,-523075.49980022584,1786.34,63428.66,149.719,-34.1,29.67539978,49.15319824,d,Transantarctic Mountains,1,0,0,0
GRID_03310,-85.161,-174.259,-52587.551402039884,-523071.66492672265,1611.05,69175.63,149.719,-34.1,19.79100037,174.3560028,d,Transantarctic Mountains,1,0,0,0
GRID_03311,-85.162,-174.367,-51590.814838672275,-523061.6117455671,1458.27,69049.49,149.719,-34.1,11.83189964,176.8760071,s,Transantarctic Mountains,1,0,0,0
GRID_03312,-85.163,-174.476,-50585.17412097063,-523050.54288667766,1941.22,68937.63,149.719,-34.1,28.24080086,145.0330048,s,Transantarctic Mountains,1,0,0,0
GRID_03313,-85.164,-174.693,-48593.77224499559,-523130.06767201814,1605.09,68756.76,149.719,-34.1,40.26490021,277.7049866,s,Transantarctic Mountains,1,0,0,0
GRID_03314,-85.154,-172.625,-67579.19756226848,-522114.567688281,2892.97,58290.63,149.719,-34.1,32.05070114,139.2689972,s,Transantarctic Mountains,1,0,0,0
GRID_03315,-85.155,-172.733,-66581.1560160062,-522133.1226642851,2508.62,59202.29,149.719,-34.1,24.74010086,156.6159973,s,Transantarctic Mountains,1,0,0,0
GRID_03316,-85.157,-172.841,-65569.72882667222,-522041.84392157267,2295.6,60116.76,149.719,-34.1,11.42129993,64.4878006,c,Transantarctic Mountains,1,0,0,0
GRID_03317,-85.158,-172.949,-64572.234836729986,-522056.5604139377,2212.9,61033.91,149.719,-34.1,7.655280113,54.83369827,d,Transantarctic Mountains,1,0,0,0
GRID_03318,-85.159,-173.057,-63574.918397440146,-522069.37175540917,1863.94,61953.62,149.719,-34.1,28.27540016,18.15950012,s,Transantarctic Mountains,1,0,0,0
GRID_03319,-85.168,-174.031,-54589.43493859268,-522100.96926065726,1720.67,70329.73,149.719,-34.1,19.77540016,225.2440033,s,Transantarctic Mountains,1,0,0,0
GRID_03320,-85.169,-174.14,-53584.98163992363,-522095.67050172115,1346.14,70305.2,149.719,-34.1,14.56400013,232.0570068,c,Transantarctic Mountains,1,0,0,0
GRID_03321,-85.17,-174.248,-52589.858272666796,-522087.5222373146,1702.22,70166.84,149.719,-34.1,28.83690071,254.9129944,s,Transantarctic Mountains,1,0,0,0
GRID_03322,-85.171,-174.357,-51585.84408222094,-522078.37837361504,1681.68,70042.48,149.719,-34.1,27.92490005,132.272995,s,Transantarctic Mountains,1,0,0,0
GRID_03323,-85.172,-174.465,-50591.16684593491,-522066.42151039524,2053.44,69932.21,149.719,-34.1,9.390870094,77.15390015,d,Transantarctic Mountains,1,0,0,0
GRID_03324,-85.174,-174.683,-48584.2786541807,-522038.52162872005,1640.44,69753.9,149.719,-34.1,37.48099899,205.2330017,d,Transantarctic Mountains,1,0,0,0
GRID_03325,-85.174,-174.791,-47600.173494885436,-522129.1733660393,1985.19,69686.02,149.719,-34.1,14.94989967,158.9519958,d,Transantarctic Mountains,1,0,0,0
GRID_03326,-85.162,-172.503,-68577.24462035022,-521106.72935385245,3425.21,57809.74,149.719,-34.1,9.280540466,305.6380005,d,Transantarctic Mountains,1,0,0,0
GRID_03327,-85.163,-172.611,-67580.87139349982,-521127.19759823737,3378.19,58711.84,149.719,-34.1,40.98519897,138.5390015,d,Transantarctic Mountains,1,0,0,0
GRID_03328,-85.165,-172.719,-66570.87916470457,-521037.8646035698,2879.51,59617.05,149.719,-34.1,29.18650055,137.9700012,s,Transantarctic Mountains,1,0,0,0
GRID_03329,-85.166,-172.827,-65575.0461028317,-521054.4993405997,2507.04,60525.25,149.719,-34.1,38.47570038,107.6679993,s,Transantarctic Mountains,1,0,0,0
GRID_03330,-85.167,-172.935,-64579.38691812251,-521069.2316208233,1944.07,61436.31,149.719,-34.1,24.52199936,98.28029633,d,Transantarctic Mountains,1,0,0,0
GRID_03331,-85.168,-173.043,-63583.905243534165,-521082.0621589405,1712.33,62350.08,149.719,-34.1,10.52250004,129.1829987,c,Transantarctic Mountains,1,0,0,0
GRID_03332,-85.169,-173.152,-62579.50991200112,-521094.0839744456,1758.7,63266.47,149.719,-34.1,27.87680054,52.81060028,s,Transantarctic Mountains,1,0,0,0
GRID_03333,-85.175,-173.802,-56593.522745402515,-521121.6525805755,1409.47,68813.71,149.719,-34.1,30.04240036,132.4570007,s,Transantarctic Mountains,1,0,0,0
GRID_03334,-85.177,-174.02,-54587.68071131609,-521116.8456187928,1724.16,70679.22,149.719,-34.1,39.60449982,67.86869812,s,Transantarctic Mountains,1,0,0,0
GRID_03335,-85.178,-174.128,-53594.174027276735,-521110.61286735674,1405.16,71294.73,149.719,-34.1,15.06400013,141.3560028,c,Transantarctic Mountains,1,0,0,0
GRID_03336,-85.179,-174.237,-52591.78987900348,-521103.4046902319,1833.53,71158.29,149.719,-34.1,26.46360016,271.8399963,d,Transantarctic Mountains,1,0,0,0
GRID_03337,-85.18,-174.346,-51589.62717004331,-521094.26908268686,2022.02,71035.67,149.719,-34.1,17.15990067,68.2322998,s,Transantarctic Mountains,1,0,0,0
GRID_03338,-85.182,-174.564,-49585.98088705951,-521070.2188495335,1496.52,70832.1,149.719,-34.1,9.446069717,201.7259979,d,Transantarctic Mountains,1,0,0,0
GRID_03339,-85.183,-174.673,-48584.50471575707,-521055.30587831547,1749.77,70751.12,149.719,-34.1,27.92110062,171.197998,s,Transantarctic Mountains,1,0,0,0
GRID_03340,-85.184,-174.782,-47583.264789183646,-521038.46878545027,1921.44,70684.2,149.719,-34.1,33.81090164,247.6929932,d,Transantarctic Mountains,1,0,0,0
GRID_03341,-85.173,-172.597,-67568.05243199326,-520031.99788986455,3337.02,59146.83,149.719,-34.1,15.72140026,65.66840363,d,Transantarctic Mountains,1,0,0,0
GRID_03342,-85.175,-172.813,-65579.8856383002,-520067.1900867347,2506.33,60947.42,149.719,-34.1,31.15010071,69.83229828,s,Transantarctic Mountains,1,0,0,0
GRID_03343,-85.176,-172.922,-64576.984042050964,-520083.064419449,2159.9,61852.26,149.719,-34.1,33.69670105,194.4170074,d,Transantarctic Mountains,1,0,0,0
GRID_03344,-85.177,-173.03,-63583.336844988815,-520095.89591610705,1846.77,62759.98,149.719,-34.1,36.72119904,19.42169952,d,Transantarctic Mountains,1,0,0,0
GRID_03345,-85.178,-173.139,-62580.7931906885,-520107.9221241322,1638.74,63670.47,149.719,-34.1,7.279369831,234.5570068,c,Transantarctic Mountains,1,0,0,0
GRID_03346,-85.185,-173.791,-56575.92609752889,-520029.4304538477,1509.57,69185.32,149.719,-34.1,24.62649918,113.2170029,d,Transantarctic Mountains,1,0,0,0
GRID_03347,-85.186,-173.899,-55584.03330683348,-520026.9933885004,1536.52,70112.21,149.719,-34.1,36.91699982,240.9940033,s,Transantarctic Mountains,1,0,0,0
GRID_03348,-85.186,-174.008,-54594.629347369744,-520131.795853476,1957.94,71041.08,149.719,-34.1,28.39340019,187.8269958,s,Transantarctic Mountains,1,0,0,0
GRID_03349,-85.187,-174.117,-53593.87892794321,-520126.5164955968,1579.42,71971.86,149.719,-34.1,10.82040024,134.8339996,c,Transantarctic Mountains,1,0,0,0
GRID_03350,-85.188,-174.226,-52593.34623081373,-520119.3123805977,1814.97,72149.98,149.719,-34.1,30.28490067,218.1060028,s,Transantarctic Mountains,1,0,0,0
GRID_03351,-85.189,-174.335,-51593.034956549,-520110.1843178396,1889.42,72029.05,149.719,-34.1,35.77959824,87.91179657,s,Transantarctic Mountains,1,0,0,0
GRID_03352,-85.19,-174.444,-50592.94880342503,-520099.1331237948,1898.74,71921.82,149.719,-34.1,29.41200066,239.875,s,Transantarctic Mountains,1,0,0,0
GRID_03353,-85.191,-174.553,-49593.09146741182,-520086.1596220417,1657.93,71828.28,149.719,-34.1,28.15399933,99.83309937,s,Transantarctic Mountains,1,0,0,0
GRID_03354,-85.192,-174.662,-48593.46664216164,-520071.2646432641,1870.32,71748.42,149.719,-34.1,37.22340012,270.2070007,s,Transantarctic Mountains,1,0,0,0
GRID_03355,-85.193,-174.772,-47585.00134931974,-520055.27961938846,2334.72,71682.43,149.719,-34.1,46.44319916,215.3730011,d,Transantarctic Mountains,1,0,0,0
GRID_03356,-85.182,-172.583,-67568.74480737034,-519044.70635735133,3268.42,59595.32,149.719,-34.1,4.414820194,99.48500061,d,Transantarctic Mountains,1,0,0,0
GRID_03357,-85.185,-172.908,-64583.19776083707,-519095.80475951725,2028.65,62281.47,149.719,-34.1,31.50550079,90.38339996,d,Transantarctic Mountains,1,0,0,0
GRID_03358,-85.192,-173.561,-58577.60859457649,-519041.5292433618,1617.77,67732.29,149.719,-34.1,14.25259972,147.2140045,c,Transantarctic Mountains,1,0,0,0
GRID_03359,-85.193,-173.67,-57578.08137133069,-519043.9198748132,1476.16,68649.67,149.719,-34.1,4.826580048,258.0650024,c,Transantarctic Mountains,1,0,0,0
